index,wav_file,old_name,segment_text,question,C1,C2,C3,C4,C_correct,summary,duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,sum_true.thisRepN,sum_true.thisTrialN,sum_true.thisN,sum_true.thisIndex,dummy_loop.thisRepN,dummy_loop.thisTrialN,dummy_loop.thisN,dummy_loop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,sum_true_exp.thisRepN,sum_true_exp.thisTrialN,sum_true_exp.thisN,sum_true_exp.thisIndex,dummy_loop_exp.thisRepN,dummy_loop_exp.thisTrialN,dummy_loop_exp.thisN,dummy_loop_exp.thisIndex,thisRow.t,notes,Instructions.started,Instructions.stopped,Start_Segment_Train.started,Play_train.started,Trial_counter_train.started,text_5.started,Start_Segment_Train.stopped,Play_train.numClicks,Play_train.timesOn,Play_train.timesOff,Training_Segment.started,Experimen_audio.started,polygon.started,polygon.stopped,Training_Segment.stopped,Rating.started,slider.started,text_3.started,button_2.started,Rating.stopped,slider.response,slider.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,Start_Summary.started,text_2.started,Start_Summary.stopped,summary_button.numClicks,summary_button.timesOn,summary_button.timesOff,skip_button.numClicks,skip_button.timesOn,skip_button.timesOff,Summary.started,textbox.started,Summary.stopped,textbox.text,Multiple_Choice_2.started,Multiple_Choice_2.stopped,A.numClicks,A.timesOn,A.timesOff,B.numClicks,B.timesOn,B.timesOff,C.numClicks,C.timesOn,C.timesOff,D.numClicks,D.timesOn,D.timesOff,textbox.stopped,Start_Exp.started,Start_exp.started,Start.started,Start_Exp.stopped,Start.numClicks,Start.timesOn,Start.timesOff,Start_Segment.started,Play.started,Trial_counter.started,text_6.started,Start_Segment.stopped,Play.numClicks,Play.timesOn,Play.timesOff,Start_Sum_Exp.started,text_4.started,summary_button_exp.started,skip_button_exp.started,Start_Sum_Exp.stopped,summary_button_exp.numClicks,summary_button_exp.timesOn,summary_button_exp.timesOff,skip_button_exp.numClicks,skip_button_exp.timesOn,skip_button_exp.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,Someday_60_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_029_of_116_0.wav,Yes I guess you did some kind of television commercial and he saw you in something on Theatre Row I think it was just after he moved in Is that off Broadway or sorry is that Broadway You played two parts a psychiatrist and something else a French housekeeper A cockney maid It was just a two night thing not really even off Broadway very off Broadway I guess Yes that's it,What two parts did the narrator play in a theater production?,A. A psychiatrist and a French housekeeper,B. A lawyer and a judge,C. A doctor and a nurse,D. A singer and a dancer,A. A psychiatrist and a French housekeeper,no,10.83375,,,,,,,,,,,,,0,39,39,39,,,,,,,,,1267.506478583,,,,,,,,,,,,1268.897482208,1268.9134548746667,1268.913659375,1279.7407766249999,1279.74826075,1279.7594894159997,1279.99473,1279.99473,1281.473459625,1282.0308125000001,7.025,1.6860997079998015,1,[0.5700799999999617],[0.570082375000311],,,,,,,,,,,,,,1282.031239375,1284.752015,1,2.7123479169999882,2.7123506670000097,0,,,0,,,0,,,,,,,,,,,1267.493599125,1267.506478583,1267.506478583,1267.506478583,1268.8972896659998,1,[1.402138792000187],[1.4021414170001663],,,,,,,,,,,,p_3,001,2024-03-11_13h22.04.588,speech_rate,2023.2.3,None,2024-03-11 13h28.11.640394 -0700,
,Someday_107_condition-3-5x.wav,Someday__Someday__Maybe__Unabridged___File_048_of_116_0.wav,One more thing from last night Yeah Apparently We're not supposed to wash our jeans anymore the wardrobe lady told me We are only supposed to dry clean them What That's insane Yep We're supposed to buy jeans really tight as tight as we can squeeze into so all the fat gets compressed into as little space as possible Then we want the fat compression level to stay that way for as long as it can right Well washing jeans makes them softer and baggier and lessens the fat compression quotient,Why are people advised not to wash their jeans anymore?,A. To save water and be more environmentally friendly,B. To maintain the tight fit and fat compression,C. To reduce laundry expenses,D. To prevent jeans from fading,B. To maintain the tight fit and fat compression,no,9.0625,,,,,,,,,,,,,0,40,40,40,,,,,,,,,1284.759950833,,,,,,,,,,,,1285.5483157499998,1285.5642621246668,1285.562953875,1294.6149048329999,1294.628672291,1294.6398991659999,1294.8432256659999,1294.8432256659999,1296.307633458,1296.831894375,4.341666666666667,1.639918000000307,1,[0.5368805829998564],[0.5368858749998253],,,,,,,,,,,,,,1296.832299625,1300.1856038749997,0,,,1,3.3442237500003102,3.3442264590003106,0,,,0,,,,,,,,,,,1284.752588416,1284.759950833,1284.759950833,1284.759950833,1285.5481398749998,1,[0.793890625000131],[0.7938933330001419],,,,,,,,,,,,p_3,001,2024-03-11_13h22.04.588,speech_rate,2023.2.3,None,2024-03-11 13h28.11.640394 -0700,
,Someday_25_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_015_of_116_1.wav,Yeah and could you maybe put your hair in a ponytail Yeah I'm even less sure of what I did the second time but the stick straights laugh again anyway I think a hair is funnier down don't you One of them says to the other who nods vigorously back As I leave the room I stuff the paper with the copy on it in my bag even though you're not supposed to take it with you and bolt for the elevator I walk a few blocks and I'm not sure what direction I'm so excited that they seem to like me that I'm dizzy and disoriented,What do the casting directors suggest regarding the narrator's hair?,A. They ask her to wear it down,B. They ask her to put it in a ponytail,C. They don't mention her hair,D. They suggest she wears a wig,B. They ask her to put it in a ponytail,yes,14.395,,,,,,,,,,,,,0,41,41,41,0,0,0,0,0,0,0,0,1318.9117488329998,,,,,,,,,,,,1300.9327263330001,1300.9487200416668,1300.9516616659998,1315.3434096659998,1315.3469124160001,1315.3581262499997,1315.561503291,1315.561503291,1317.0771717080002,1317.6220909999997,7.716666666666666,1.694180999999844,1,[0.5546064579998529],[0.5546086250001281],,,,,,,,,,1318.902261583,1318.9117488329998,1333.901319916,dizzy and disoriented asking for hair down but not sure what she does the second time around,,,,,,,,,,,,,,,1333.9211460000001,,,,,,,,1300.186181,1300.208440625,1300.208440625,1300.208440625,1300.932551375,1,[0.7458960829999342],[0.7458987079999133],1317.622608791,1317.628424041,1317.628424041,1317.628424041,1318.9013703330002,1,[1.2779511250000724],[1.2779537500000515],0,,,p_3,001,2024-03-11_13h22.04.588,speech_rate,2023.2.3,None,2024-03-11 13h28.11.640394 -0700,
,Someday_25_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_015_of_116_1.wav,Yeah and could you maybe put your hair in a ponytail Yeah I'm even less sure of what I did the second time but the stick straights laugh again anyway I think a hair is funnier down don't you One of them says to the other who nods vigorously back As I leave the room I stuff the paper with the copy on it in my bag even though you're not supposed to take it with you and bolt for the elevator I walk a few blocks and I'm not sure what direction I'm so excited that they seem to like me that I'm dizzy and disoriented,What do the casting directors suggest regarding the narrator's hair?,A. They ask her to wear it down,B. They ask her to put it in a ponytail,C. They don't mention her hair,D. They suggest she wears a wig,B. They ask her to put it in a ponytail,yes,14.395,,,,,,,,,,,,,0,41,41,41,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_3,001,2024-03-11_13h22.04.588,speech_rate,2023.2.3,None,2024-03-11 13h28.11.640394 -0700,
,Someday_25_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_015_of_116_1.wav,Yeah and could you maybe put your hair in a ponytail Yeah I'm even less sure of what I did the second time but the stick straights laugh again anyway I think a hair is funnier down don't you One of them says to the other who nods vigorously back As I leave the room I stuff the paper with the copy on it in my bag even though you're not supposed to take it with you and bolt for the elevator I walk a few blocks and I'm not sure what direction I'm so excited that they seem to like me that I'm dizzy and disoriented,What do the casting directors suggest regarding the narrator's hair?,A. They ask her to wear it down,B. They ask her to put it in a ponytail,C. They don't mention her hair,D. They suggest she wears a wig,B. They ask her to put it in a ponytail,yes,14.395,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333.9016068329997,1339.9476009999998,1,6.035827833999974,6.035830583999996,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_3,001,2024-03-11_13h22.04.588,speech_rate,2023.2.3,None,2024-03-11 13h28.11.640394 -0700,
,Someday_117_condition-3-5x.wav,Someday__Someday__Maybe__Unabridged___File_052_of_116_1.wav,Maybe bagels are my problem Although one bagel doesn't seem like a lot of food I decide I will finish the bagel but not eat anything the rest of the day Except maybe a salad for dinner or soup No soup has hidden stuff in it Yes I'm fairly certain soup is another food that seems innocent but is actually fattening Chicken broth that only has like seven calories Can I get chicken broth at the deli Where can I get chicken broth You don't need to change anything,What conclusion does the narrator reach about soup?,A. Soup is always low in calories,B. Soup is a hidden source of calories,C. Soup is the healthiest food option,D. Soup is not a good choice for dinner,B. Soup is a hidden source of calories,no,8.475,,,,,,,,,,,,,0,42,42,42,,,,,,,,,1339.9606880410001,,,,,,,,,,,,1341.401671791,1341.4176482076666,1341.4157089999999,1349.8795236659998,1349.89757625,1349.9087915,1350.141772375,1350.141772375,1351.454991916,1352.8074027499997,3.541666666666667,2.121920042000056,1,[1.3615308329999607],[1.3615331660002994],,,,,,,,,,,,,,1352.8078437079998,1359.369658,1,6.552847709000162,6.552849959000014,0,,,0,,,0,,,,,,,,,,,1339.9481249159999,1339.9606880410001,1339.9606880410001,1339.9606880410001,1341.401488375,1,[1.4516269999999167],[1.451629708999917],,,,,,,,,,,,p_3,001,2024-03-11_13h22.04.588,speech_rate,2023.2.3,None,2024-03-11 13h28.11.640394 -0700,
,Someday_144_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_092_of_116_1.wav,"Numbly, I watch my father behave in a way I've seldom seen. I'm riveted by how unfamiliar he seems to me, and I can't look away, even though his loopy expression makes me feel a little queasy. He's grinning so wide, he looks positively goofy. He calls her Dr. Mary, as in, Dr. Mary and I both love the New Haven Symphony season, and in response she laughs and rolls her eyes. It's so embarrassing when he calls me that, isn't it, Frances?",What does the narrator's father call the woman?,A. Dr. Mary,B. Dr. Shelly,C. Dr. Meryl,D. Dr. Kelly,A. Dr. Mary,no,7.38015625,,,,,,,,,,,,,0,43,43,43,,,,,,,,,1359.377066,,,,,,,,,,,,1360.8528983329998,1360.8688915826667,1360.866080958,1368.246455,1368.2514975,1368.262716666,1368.4660304579998,1368.4660304579998,1370.1470520409998,1371.0516547500001,2.783333333333333,2.178307041000153,1,[0.9141970000000583],[0.9141991659998894],,,,,,,,,,,,,,1371.052073791,1373.487078958,1,2.427877458000239,2.4278797080000913,0,,,0,,,0,,,,,,,,,,,1359.370092,1359.377066,1359.377066,1359.377066,1360.852716041,1,[1.4812617920001685],[1.4812644580001688],,,,,,,,,,,,p_3,001,2024-03-11_13h22.04.588,speech_rate,2023.2.3,None,2024-03-11 13h28.11.640394 -0700,
,Someday_18_condition.wav,Someday__Someday__Maybe__Unabridged___File_011_of_116_1.wav,The D train between Brooklyn and Manhattan is one of my favorite lines because at one the train emerges from underground and goes high over the river along the Manhattan Bridge Sometimes I put on my headphones and listen to music Sometimes I do the New York Times crossword puzzle And sometimes I read But no matter what else I'm doing I consider it very bad luck if I forget to look up as the train crosses over the East River even just for a second before it goes back underground It's just a superstition,Why does the narrator always look up when the D train crosses the East River?,A. To enjoy the view,B. To avoid bad luck,C. To read the subway signs,D. To see if it's raining,B. To avoid bad luck,yes,28.04,,,,,,,,,,,,,0,44,44,44,0,0,0,0,0,0,0,0,1406.516497833,,,,,,,,,,,,1374.653715375,1374.6863416663332,1374.685564291,1402.731629166,1402.733786833,1402.7551521659998,1402.9552698329999,1402.9552698329999,1404.2304154160001,1404.8946650409998,9.883333333333333,1.4467337910000424,1,[0.6769451250002021],[0.6769475830001284],,,,,,,,,,1406.5070259999998,1406.516497833,1421.5002627909998,she does lots of different things on the d train but needs to look up as it crosses the east river ,,,,,,,,,,,,,,,1421.5197927079998,,,,,,,,1373.4875325409998,1373.495215041,1373.495215041,1373.495215041,1374.6535184579998,1,[1.1655122090000987],[1.1655148340000778],1404.895230791,1404.901397041,1404.901397041,1404.901397041,1406.506185541,1,[1.6101072500000555],[1.6101099170000452],0,,,p_3,001,2024-03-11_13h22.04.588,speech_rate,2023.2.3,None,2024-03-11 13h28.11.640394 -0700,
,Someday_18_condition.wav,Someday__Someday__Maybe__Unabridged___File_011_of_116_1.wav,The D train between Brooklyn and Manhattan is one of my favorite lines because at one the train emerges from underground and goes high over the river along the Manhattan Bridge Sometimes I put on my headphones and listen to music Sometimes I do the New York Times crossword puzzle And sometimes I read But no matter what else I'm doing I consider it very bad luck if I forget to look up as the train crosses over the East River even just for a second before it goes back underground It's just a superstition,Why does the narrator always look up when the D train crosses the East River?,A. To enjoy the view,B. To avoid bad luck,C. To read the subway signs,D. To see if it's raining,B. To avoid bad luck,yes,28.04,,,,,,,,,,,,,0,44,44,44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_3,001,2024-03-11_13h22.04.588,speech_rate,2023.2.3,None,2024-03-11 13h28.11.640394 -0700,
,Someday_18_condition.wav,Someday__Someday__Maybe__Unabridged___File_011_of_116_1.wav,The D train between Brooklyn and Manhattan is one of my favorite lines because at one the train emerges from underground and goes high over the river along the Manhattan Bridge Sometimes I put on my headphones and listen to music Sometimes I do the New York Times crossword puzzle And sometimes I read But no matter what else I'm doing I consider it very bad luck if I forget to look up as the train crosses over the East River even just for a second before it goes back underground It's just a superstition,Why does the narrator always look up when the D train crosses the East River?,A. To enjoy the view,B. To avoid bad luck,C. To read the subway signs,D. To see if it's raining,B. To avoid bad luck,yes,28.04,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1421.500556,1425.185518375,0,,,1,3.675509499999862,3.6755122499998834,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_3,001,2024-03-11_13h22.04.588,speech_rate,2023.2.3,None,2024-03-11 13h28.11.640394 -0700,
,Someday_87_condition.wav,Someday__Someday__Maybe__Unabridged___File_039_of_116_0.wav,The reception area is a soothing soft grey Everything is plush and velvet The carpet looks like shiny grey silk and the sofa is a silvery suede that appears freshly brushed as though no one has ever sat on it There's a long reception desk behind which sit two of the most beautiful people I have ever seen also swathed in grey The perfect specimen male is reading a script and the perfect specimen female is on a headset talking to someone in a British accent,How does the narrator describe the reception area of Absolute Artists?,A. It's brightly colored,B. It's cold and uninviting,C. It's plush and soothing,D. It's chaotic and messy,C. It's plush and soothing,no,28.42996875,,,,,,,,,,,,,0,45,45,45,,,,,,,,,1425.1990986659998,,,,,,,,,,,,1426.1731866659998,1426.205833499333,1426.2042004999998,1454.6347974159999,1454.6384104159997,1454.660194083,1454.901955291,1454.901955291,1456.394065291,1456.9629153329997,9.933333333333334,1.7071384169998964,1,[0.5774255420001282],[0.5774282090001179],,,,,,,,,,,,,,1456.9633496659999,1459.925975,0,,,0,,,1,2.9543261250000796,2.954328667000027,0,,,,,,,,,,,1425.1860674999998,1425.1990986659998,1425.1990986659998,1425.1990986659998,1426.1730067499998,1,[0.985273084000255],[0.9852757090002342],,,,,,,,,,,,p_3,001,2024-03-11_13h22.04.588,speech_rate,2023.2.3,None,2024-03-11 13h28.11.640394 -0700,
,Someday_19_condition-3-5x.wav,Someday__Someday__Maybe__Unabridged___File_012_of_116_0.wav,No I'll push it his sister says giving him a little shove It's my callback The little boy shrinks back from the elevator buttons and I smile sympathetically at their mom but she seems mesmerized by a spot somewhere north of the top of my head so I decide to take a sudden interest in the laces of my shoes and endure the rest of the long creaky ride in silence Even in the best of elevators I think there's no place where time passes so slowly,Where is the narrator?,A. In an audition,B. In a kindergarden,C. In an elevator,D. In a parents meeting,C. In an elevator,no,8.721875,,,,,,,,,,,,,0,46,46,46,,,,,,,,,1459.932821083,,,,,,,,,,,,1461.741933583,1461.7578925826667,1461.7562817079997,1470.485635291,1470.487853958,1470.4990792909998,1470.705442291,1470.705442291,1472.5089040829998,1473.148045541,6.283333333333333,1.9837490419999995,1,[0.6489182079999409],[0.6489205829998355],,,,,,,,,,,,,,1473.1484528749997,1475.8427351249998,0,,,0,,,1,2.6868117920002987,2.686814250000225,0,,,,,,,,,,,1459.9264053329998,1459.932821083,1459.932821083,1459.932821083,1461.7417476659998,1,[1.8139367089997904],[1.813939499999833],,,,,,,,,,,,p_3,001,2024-03-11_13h22.04.588,speech_rate,2023.2.3,None,2024-03-11 13h28.11.640394 -0700,
,Someday_2_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_004_of_116_1.wav,Successful actresses are disciplined people who wake up early to focus on their craft I told myself even ones who still make their living as waitresses like me I started leaving the alarm clock on the landing between Jane's room and mine so I'd have to actually get out of bed in order to turn it off instead of hitting snooze over and over like I normally do I also resolved to quit smoking again to stop losing purses wallets and umbrellas and to not eat any more cheese puffs not even on special occasions,What resolution does the narrator make about her lifestyle to become a successful actress?,A. To wake up early and focus on her craft,B. To quit smoking and stop losing personal items,"C. To stop eating cheese puffs, even on special occasions",D. All of the above,D. All of the above,yes,7.5875,,,,,,,,,,,,,0,47,47,47,0,0,0,0,,,,,1488.8016175409998,,,,,,,,,,,,1476.7262892079998,1476.7421983326665,1476.739772291,1484.3360038329997,1484.3381610000001,1484.3494123750002,1484.5547309160002,1484.5547309160002,1487.9574161659998,1488.792258291,2.2,3.5840350419998686,1,[0.8434210420000454],[0.8434234999999717],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.84318325,1475.8510727079997,1475.8510727079997,1475.8510727079997,1476.726101916,1,[0.8823914999998124],[0.8823942499998338],1488.792743083,1488.8016175409998,1488.8016175409998,1488.8016175409998,1490.6274451250001,0,,,1,[1.8338857499998085],[1.833888540999851],p_3,001,2024-03-11_13h22.04.588,speech_rate,2023.2.3,None,2024-03-11 13h28.11.640394 -0700,
,Someday_2_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_004_of_116_1.wav,Successful actresses are disciplined people who wake up early to focus on their craft I told myself even ones who still make their living as waitresses like me I started leaving the alarm clock on the landing between Jane's room and mine so I'd have to actually get out of bed in order to turn it off instead of hitting snooze over and over like I normally do I also resolved to quit smoking again to stop losing purses wallets and umbrellas and to not eat any more cheese puffs not even on special occasions,What resolution does the narrator make about her lifestyle to become a successful actress?,A. To wake up early and focus on her craft,B. To quit smoking and stop losing personal items,"C. To stop eating cheese puffs, even on special occasions",D. All of the above,D. All of the above,yes,7.5875,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490.6282446659998,1498.006470458,1,7.366202749999957,7.366205415999957,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_3,001,2024-03-11_13h22.04.588,speech_rate,2023.2.3,None,2024-03-11 13h28.11.640394 -0700,
,Someday_50_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_025_of_116_3.wav,It was a high concept half hour pilot he said Cutting edge was the exact phrase he used I believe He said it had taken some convincing to get me an audition since I had no television experience but they'd agreed to see me So I read the script and it didn't seem like a TV show to me but I'm used to reading plays where anything can happen in the world of someone's memory or whatever You were used to reading things that were abstract Leighton says Or imaginative not totally set in reality yes So I'm picturing what it could be if done correctly,What was the description given for the pilot in the story?,A. A low-budget independent film,B. A high concept half-hour pilot,C. A traditional TV show format,D. A full-length feature film,B. A high concept half-hour pilot,no,11.1675,,,,,,,,,,,,,0,48,48,48,,,,,,,,,1498.019630708,,,,,,,,,,,,1498.660795333,1498.6767448746666,1498.6773847499999,1509.843934125,1509.8451031659997,1509.856267875,1510.0595599160001,1510.0595599160001,1511.760812125,1512.43481225,7.7,1.879226375000144,1,[0.6833354999998846],[0.6833380419998321],,,,,,,,,,,,,,1512.4352750829999,1518.8784864579998,0,,,1,6.43412249999983,6.434124958999746,0,,,0,,,,,,,,,,,1498.006990583,1498.019630708,1498.019630708,1498.019630708,1498.660615333,1,[0.6520734999999149],[0.6520760409998729],,,,,,,,,,,,p_3,001,2024-03-11_13h22.04.588,speech_rate,2023.2.3,None,2024-03-11 13h28.11.640394 -0700,
,Someday_103_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_045_of_116_1.wav,So I let it soften back down to the small giggle and finally exhausted but happy I let out a little sigh that's interrupted by an almost involuntary hiccup like I gulp down too much champagne all at once It's a blur from that point on a series of snapshots that flashed before me The woman in the back mouthing see to the disgruntled man who nods and shrugs at her in a way That says who knew and the man in glasses asking me to wait in the waiting room,What happens after the narrator finishes their audition?,A. She is congratulated by the casting director,B. She is asked to perform the laugh again,C. She is asked to wait in the waiting room,D. She is immediately given the role,C. She is asked to wait in the waiting room,no,7.1725,,,,,,,,,,,,,0,49,49,49,,,,,,,,,1518.886965583,,,,,,,,,,,,1520.145230041,1520.1611895416665,1520.1586285409999,1527.323036333,1527.3410280409998,1527.3522625,1527.554585083,1527.554585083,1528.8208827909998,1529.3619494999998,3.6666666666666665,1.4379412920002324,1,[0.5539077090002138],[0.5539100840001083],,,,,,,,,,,,,,1529.3623815,1532.4417905,0,,,0,,,1,3.070159583000077,3.0701625409997177,0,,,,,,,,,,,1518.878918416,1518.886965583,1518.886965583,1518.886965583,1520.145039041,1,[1.26471120899987],[1.2647138749998703],,,,,,,,,,,,p_3,001,2024-03-11_13h22.04.588,speech_rate,2023.2.3,None,2024-03-11 13h28.11.640394 -0700,
,Someday_134_condition.wav,Someday__Someday__Maybe__Unabridged___File_073_of_116_4.wav,"I don't want to admit it, but I'm still half-hoping to hear from James. But then I'm struck by how bad it would feel to wait for him on the night I just learned that no one's waiting for me anymore, and that catch you later okay isn't a plan, not a real one anyway. Maybe it wouldn't be such a bad thing if James called and got no answer. Um, okay? For what? He sits up, swinging his long legs down to the floor, then rubs his eyes and squints at me as if he's not sure whether he's awake or dreaming.",How does the narrator feel about receiving a call from James?,A. She is still hopeful,B. She is sure that he won't call,C. She doesn't care about it,D. She is optimistic,A. She is still hopeful,no,30.8700625,,,,,,,,,,,,,0,50,50,50,,,,,,,,,1532.4553125829998,,,,,,,,,,,,1533.212901416,1533.262148,1533.2551625410001,1564.124290916,1564.143328875,1564.1646689999998,1564.365710916,1564.365710916,1565.948300958,1566.6588282909997,10,1.755469083999742,1,[0.7217015830001401],[0.7217040830000769],,,,,,,,,,,,,,1566.6592639159999,1572.6749113329997,1,6.006761582999843,6.006764249999833,0,,,0,,,0,,,,,,,,,,,1532.442515791,1532.4553125829998,1532.4553125829998,1532.4553125829998,1533.2127182079998,1,[0.7696569589998035],[0.769659541999772],,,,,,,,,,,,p_3,001,2024-03-11_13h22.04.588,speech_rate,2023.2.3,None,2024-03-11 13h28.11.640394 -0700,
,Someday_150_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_098_of_116_2.wav,"The cast has to be there early. I'll meet you at the end of the red carpet. I'm curious, but I'm not going to ask how one knows where the beginning or end of a carpet is, red or otherwise. I imagine the beginning to look something like the swirl where Dorothy sets out with Toto to follow the yellow brick road. I picture a welcoming committee of munchkins and Glinda the Good Witch who will help me find my way. Okay, great, I tell him, managing to sound more confident than I actually feel.",Where will James meet the narrator?,A. Outside the venue,B. In the backstage,C. At her house,D. At the end of the red carpet,D. At the end of the red carpet,no,10.34165625,,,,,,,,,,,,,0,51,51,51,,,,,,,,,1572.682164583,,,,,,,,,,,,1574.915142375,1574.9310776246664,1574.9312988329998,1585.26173725,1585.2776100830001,1585.288848791,1585.4922015409998,1585.4922015409998,1586.3930919579998,1586.8814752079998,7.758333333333334,1.0795549579997896,1,[0.49796429199977865],[0.4979664590000539],,,,,,,,,,,,,,1586.8819307909998,1589.232475291,0,,,0,,,0,,,1,2.3430036670001755,2.343006417000197,,,,,,,,,1572.6754310410001,1572.682164583,1572.682164583,1572.682164583,1574.9149535829997,1,[2.237982582999848],[2.237985249999838],,,,,,,,,,,,p_3,001,2024-03-11_13h22.04.588,speech_rate,2023.2.3,None,2024-03-11 13h28.11.640394 -0700,
,Someday_61_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_030_of_116_0.wav,He said we all we all is not asking you out but why leave a message just to we all me I think he's asking me out in his own way We all means I asked for your number because I think you're cute but I'm seeing someone So I'm trying to pretend to myself that I just asked for your number to be friends with you And I'm asking if you want to have a drink sometime with me and my girlfriend which will never But it helps me feel like less of a shithead for asking for your number in the first place You've been we all'd my friend,What does the term "we all'd" imply in the context given by the narrator?,A. The person is directly asking the narrator out on a date,B. The person left a message to genuinely make a new friend,C. The person is extending an invitation for a group outing,D. The person might be expressing interest under the guise of friendship despite being in a relationship,D. The person might be expressing interest under the guise of friendship despite being in a relationship,no,7.6075,,,,,,,,,,,,,0,52,52,52,,,,,,,,,1589.2408502499998,,,,,,,,,,,,1590.201649875,1590.2173290826665,1590.2150430000002,1597.8261551249998,1597.8284143749997,1597.839643458,1598.0446391659998,1598.0446391659998,1599.0359187079998,1599.499232958,2.425,1.1693154169997797,1,[0.472621958000218],[0.47262491700030296],,,,,,,,,,,,,,1599.499645625,1607.98759225,0,,,0,,,1,8.476500915999623,8.476504332999866,0,,,,,,,,,,,1589.232920291,1589.2408502499998,1589.2408502499998,1589.2408502499998,1590.201423208,1,[0.9669079580003199],[0.966910750000352],,,,,,,,,,,,p_3,001,2024-03-11_13h22.04.588,speech_rate,2023.2.3,None,2024-03-11 13h28.11.640394 -0700,
,Someday_81_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_037_of_116_2.wav,He's looking for meaning in his life and his art Oh is that all Yep Just the plain old everyday quest for the meaning of life A beautiful actress wearing glasses says something to the director played by Marcello Mastriani Her mouth keeps moving even after her voice has stopped The sink seems off It was the style of Italian filmmakers of the day to dub all the dialogue in later Dan explains eyes still pinned to the screen,What was the style of Italian filmmakers?,A. Dubbing all the dialogue later,B. Using a lot of jump cuts,C. Prioritizing cheap productions,D. Casting tall leads,A. Dubbing all the dialogue later,no,15.11496875,,,,,,,,,,,,,0,53,53,53,,,,,,,,,1607.9946371249998,,,,,,,,,,,,1609.7789002499999,1609.8096076243332,1609.801038916,1624.9280869579998,1624.9301759159998,1624.941284333,1625.142609291,1625.142609291,1626.075751416,1626.602150541,9.35,1.1087634999998954,1,[0.5367378330001884],[0.536740416000157],,,,,,,,,,,,,,1626.6025775829999,1629.287969291,1,2.6767187499999636,2.676721458999964,0,,,0,,,0,,,,,,,,,,,1607.988145666,1607.9946371249998,1607.9946371249998,1607.9946371249998,1609.778619583,1,[1.7889897919999385],[1.7889999169997282],,,,,,,,,,,,p_3,001,2024-03-11_13h22.04.588,speech_rate,2023.2.3,None,2024-03-11 13h28.11.640394 -0700,
