index,wav_file,old_name,segment_text,question,C1,C2,C3,C4,C_correct,summary,duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,sum_true.thisRepN,sum_true.thisTrialN,sum_true.thisN,sum_true.thisIndex,dummy_loop.thisRepN,dummy_loop.thisTrialN,dummy_loop.thisN,dummy_loop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,sum_true_exp.thisRepN,sum_true_exp.thisTrialN,sum_true_exp.thisN,sum_true_exp.thisIndex,dummy_loop_exp.thisRepN,dummy_loop_exp.thisTrialN,dummy_loop_exp.thisN,dummy_loop_exp.thisIndex,thisRow.t,notes,Instructions.started,Instructions.stopped,Start_Segment_Train.started,Play_train.started,Trial_counter_train.started,text_5.started,Start_Segment_Train.stopped,Play_train.numClicks,Play_train.timesOn,Play_train.timesOff,Training_Segment.started,Experimen_audio.started,polygon.started,polygon.stopped,Training_Segment.stopped,Rating.started,slider.started,text_3.started,button_2.started,Rating.stopped,slider.response,slider.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,Start_Summary.started,text_2.started,Start_Summary.stopped,summary_button.numClicks,summary_button.timesOn,summary_button.timesOff,skip_button.numClicks,skip_button.timesOn,skip_button.timesOff,Summary.started,textbox.started,Summary.stopped,textbox.text,Multiple_Choice_2.started,Multiple_Choice_2.stopped,A.numClicks,A.timesOn,A.timesOff,B.numClicks,B.timesOn,B.timesOff,C.numClicks,C.timesOn,C.timesOff,D.numClicks,D.timesOn,D.timesOff,textbox.stopped,Start_Exp.started,Start_exp.started,Start.started,Start_Exp.stopped,Start.numClicks,Start.timesOn,Start.timesOff,Start_Segment.started,Play.started,Trial_counter.started,text_6.started,Start_Segment.stopped,Play.numClicks,Play.timesOn,Play.timesOff,Start_Sum_Exp.started,text_4.started,summary_button_exp.started,skip_button_exp.started,Start_Sum_Exp.stopped,summary_button_exp.numClicks,summary_button_exp.timesOn,summary_button_exp.timesOff,skip_button_exp.numClicks,skip_button_exp.timesOn,skip_button_exp.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,Someday_140_condition-2-5x.wav,Someday__Someday__Maybe__Unabridged___File_081_of_116_2.wav,a Motown singer croons soft and low from the stereo the camera pans across the floor Sutton's sneaker Sheila's bra. We see a velvet ring box on the nightstand opened but empty We see remnants of the wrapping from Sheila's gift and as the camera moves closer to the bed We see it's a framed collage homemade simple but beautiful the word Yes repeated a hundred times in different sizes and shapes and colors She knew tonight was theirs the ring on her finger says the proposal went well,What accessory does the women wear?,A. A scrunchy,B. An engagement ring,C. A diamond necklace,D. Dangling earrings,B. An engagement ring,yes,14.41271875,,,,,,,,,,,,,0,26,26,26,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,001,2024-03-08_14h54.33.724,speech_rate,2023.2.3,None,2024-03-08 14h54.48.712842 -0800,
,Someday_140_condition-2-5x.wav,Someday__Someday__Maybe__Unabridged___File_081_of_116_2.wav,a Motown singer croons soft and low from the stereo the camera pans across the floor Sutton's sneaker Sheila's bra. We see a velvet ring box on the nightstand opened but empty We see remnants of the wrapping from Sheila's gift and as the camera moves closer to the bed We see it's a framed collage homemade simple but beautiful the word Yes repeated a hundred times in different sizes and shapes and colors She knew tonight was theirs the ring on her finger says the proposal went well,What accessory does the women wear?,A. A scrunchy,B. An engagement ring,C. A diamond necklace,D. Dangling earrings,B. An engagement ring,yes,14.41271875,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.1090542919992,1122.8925253330017,0,,,1,4.775147624997771,4.775150165995001,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,001,2024-03-08_14h54.33.724,speech_rate,2023.2.3,None,2024-03-08 14h54.48.712842 -0800,
,Someday_40_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_021_of_116_3.wav,Aren't you cold It's James Franklin the last person I want to see right now Nothing could make me feel worse after what happened tonight than to be reminded that a guy I gushed all over got my phone number but never called me Even after I learned that he and Penelope were some sort of couple I held my breath every day for the last two weeks while waiting for the machine to rewind hoping he'd left a message but he never did James smiles at me and stamps his feet rubbing his hands together and blowing on them,Why does the narrator feel embarrassed to see James Franklin?,A. Because he got her phone number but never called,B. Because he is dating Penelope,C. Because he reminds her of a bad experience,D. Because he is unfriendly,A. Because he got her phone number but never called,no,7.0725,,,,,,,,,,,,,0,27,27,27,,,,,,,,,1122.9008297920009,,,,,,,,,,,,1124.540662667001,1124.5562716666648,1124.5540441249977,1131.6367942080033,1131.6383890419966,1131.6496691670036,1131.8868114580036,1131.8868114580036,1134.7744432079999,1135.3647992920014,3.9416666666666664,3.100550041999668,1,[0.5994780000037281],[0.5994804170040879],,,,,,,,,,,,,,1135.3652099169994,1141.8601529169973,1,6.4860914169985335,6.486093749997963,0,,,0,,,0,,,,,,,,,,,1122.8929435419996,1122.9008297920009,1122.9008297920009,1122.9008297920009,1124.540469917003,1,[1.6461949160002405],[1.6461976659993525],,,,,,,,,,,,p_2,001,2024-03-08_14h54.33.724,speech_rate,2023.2.3,None,2024-03-08 14h54.48.712842 -0800,
,Someday_113_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_050_of_116_0.wav,She lives I think I need a manager Why do you need a manager I thought you just got an agent I did but they aren't getting me any auditions If you have no auditions what's there to manage A manager would help me get auditions How could a manager do that when the agents can't Well managers have fewer people so they can focus just on you And why do you have an agent at all Why not just have a manager You have to have an agent They're the only ones allowed to negotiate contracts Agents are franchised managers aren't,Why does the narrator want to get a manager?,A. To help negotiate contracts,B. To get auditions,C. Because agents are expensive,D. To manage the finances,B. To get auditions,no,7.005,,,,,,,,,,,,,0,28,28,28,,,,,,,,,1141.8688862080016,,,,,,,,,,,,1142.8580644579997,1142.8708466246646,1142.8864945000023,1149.9084027920035,1149.8894137079988,1149.9006755419978,1150.1061732919989,1150.1061732919989,1151.947186958001,1152.5253332920038,4.075,2.0197260829954757,1,[0.5877028750037425],[0.5877053330041235],,,,,,,,,,,,,,1152.5257348329978,1160.2954132079976,0,,,1,7.761954957997659,7.7619574580021435,0,,,0,,,,,,,,,,,1141.860581916997,1141.8688862080016,1141.8688862080016,1141.8688862080016,1142.8578231249994,1,[0.9954913749970729],[0.9955029999982798],,,,,,,,,,,,p_2,001,2024-03-08_14h54.33.724,speech_rate,2023.2.3,None,2024-03-08 14h54.48.712842 -0800,
,Someday_134_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_073_of_116_4.wav,"I don't want to admit it, but I'm still half-hoping to hear from James. But then I'm struck by how bad it would feel to wait for him on the night I just learned that no one's waiting for me anymore, and that catch you later okay isn't a plan, not a real one anyway. Maybe it wouldn't be such a bad thing if James called and got no answer. Um, okay? For what? He sits up, swinging his long legs down to the floor, then rubs his eyes and squints at me as if he's not sure whether he's awake or dreaming.",How does the narrator feel about receiving a call from James?,A. She is still hopeful,B. She is sure that he won't call,C. She doesn't care about it,D. She is optimistic,A. She is still hopeful,yes,15.46003125,,,,,,,,,,,,,0,29,29,29,0,0,0,0,0,0,0,0,1182.357970500001,,,,,,,,,,,,1161.3113482499975,1161.3273769996633,1161.3324070419985,1176.820487750003,1176.7916338330033,1176.8128517500008,1177.0243266670004,1177.0243266670004,1179.4567249169995,1181.0834740830032,10,2.6187835829987307,1,[1.6366345420028665],[1.6366368750022957],,,,,,,,,,1182.3474821249984,1182.357970500001,1197.3469095420005,"someone isnt sure if theyre wawke or dreaming, she wants the guy to call even if she doesnt m",,,,,,,,,,,,,,,1197.3692914999992,,,,,,,,1160.2958489579978,1160.3031178329984,1160.3031178329984,1160.3031178329984,1161.311166624997,1,[1.0148881660061306],[1.0148907500042696],1181.083961999997,1181.0900961250009,1181.0900961250009,1181.0900961250009,1182.346726124997,1,[1.2619640420016367],[1.2619667920007487],0,,,p_2,001,2024-03-08_14h54.33.724,speech_rate,2023.2.3,None,2024-03-08 14h54.48.712842 -0800,
,Someday_134_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_073_of_116_4.wav,"I don't want to admit it, but I'm still half-hoping to hear from James. But then I'm struck by how bad it would feel to wait for him on the night I just learned that no one's waiting for me anymore, and that catch you later okay isn't a plan, not a real one anyway. Maybe it wouldn't be such a bad thing if James called and got no answer. Um, okay? For what? He sits up, swinging his long legs down to the floor, then rubs his eyes and squints at me as if he's not sure whether he's awake or dreaming.",How does the narrator feel about receiving a call from James?,A. She is still hopeful,B. She is sure that he won't call,C. She doesn't care about it,D. She is optimistic,A. She is still hopeful,yes,15.46003125,,,,,,,,,,,,,0,29,29,29,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,001,2024-03-08_14h54.33.724,speech_rate,2023.2.3,None,2024-03-08 14h54.48.712842 -0800,
,Someday_134_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_073_of_116_4.wav,"I don't want to admit it, but I'm still half-hoping to hear from James. But then I'm struck by how bad it would feel to wait for him on the night I just learned that no one's waiting for me anymore, and that catch you later okay isn't a plan, not a real one anyway. Maybe it wouldn't be such a bad thing if James called and got no answer. Um, okay? For what? He sits up, swinging his long legs down to the floor, then rubs his eyes and squints at me as if he's not sure whether he's awake or dreaming.",How does the narrator feel about receiving a call from James?,A. She is still hopeful,B. She is sure that he won't call,C. She doesn't care about it,D. She is optimistic,A. She is still hopeful,yes,15.46003125,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197.3471270419977,1202.8305609169984,1,5.47078708299523,5.470790040999418,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,001,2024-03-08_14h54.33.724,speech_rate,2023.2.3,None,2024-03-08 14h54.48.712842 -0800,
,Someday_131_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_058_of_116_1.wav,It sounds ominous For a minute I stare into the camera which is set up on a tripod facing the chair Then I realize that if the camera sees everything it's seeing me now stare dumbly into it I've had cameras at auditions before of course but for commercials you generally look directly into them a man versus machine staring contest Today however I'm going to be reading with a person while the camera regards me from another angle and I'm supposed to pretend that doesn't make me feel self conscious,How does the camera make the narrator feel?,A. Self conscious,B. Excited,C. Motivated,D. Emotional,A. Self conscious,no,15.0626875,,,,,,,,,,,,,0,30,30,30,,,,,,,,,1202.8388067080014,,,,,,,,,,,,1203.7984598749972,1203.8144718336664,1203.8179111249992,1218.9002800829985,1218.8813622919988,1218.8926274580008,1219.127481042,1219.127481042,1220.5461174579978,1221.0362262499984,10.0,1.6296382090004045,1,[0.4992065000042203],[0.4992087080026977],,,,,,,,,,,,,,1221.0366230419968,1222.4827567500033,1,1.4393642919967533,1.4393665839961614,0,,,0,,,0,,,,,,,,,,,1202.8310007920009,1202.8388067080014,1202.8388067080014,1202.8388067080014,1203.7982800419995,1,[0.9659541669971077],[0.9659569579962408],,,,,,,,,,,,p_2,001,2024-03-08_14h54.33.724,speech_rate,2023.2.3,None,2024-03-08 14h54.48.712842 -0800,
,Someday_105_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_047_of_116_1.wav,Like he was a person but from another planet or something But the longer I work for him the more I see he's just this guy this very unusually gorgeous extremely muscly guy who's sort of funny and sort of smart but who's a regular person who married the girl he dated in high school and doesn't seem to know how he got here He seems totally baffled by his success and he's always asking my opinion about things like his wardrobe or whatever And I'm wondering if he's forgotten I'm just the PA on my very first movie ever,What is the narrator's perception of the person she works for?,A. He's like a person from another planet,B. He's extremely muscly and smart,C. He's very confident and self-assured,D. He's just a regular person baffled by his success,D. He's just a regular person baffled by his success,no,7.465,,,,,,,,,,,,,0,31,31,31,,,,,,,,,1222.4894229170022,,,,,,,,,,,,1223.3479608330017,1223.3639269586677,1223.3603387080002,1230.825719708002,1230.8326995419993,1230.8544001670016,1231.0611897920026,1231.0611897920026,1233.391297125003,1233.8470594169994,6.708333333333334,2.5061810000042897,1,[0.46845408299850533],[0.4684569579985691],,,,,,,,,,,,,,1233.847528582999,1241.3493701670013,0,,,0,,,0,,,1,7.492903000005754,7.4929062920055,,,,,,,,,1222.4831786249997,1222.4894229170022,1222.4894229170022,1222.4894229170022,1223.3477826669987,1,[0.8632054580011754],[0.8632080419993144],,,,,,,,,,,,p_2,001,2024-03-08_14h54.33.724,speech_rate,2023.2.3,None,2024-03-08 14h54.48.712842 -0800,
,Someday_73_condition-3-5x.wav,Someday__Someday__Maybe__Unabridged___File_035_of_116_1.wav,It's four flights up to Barney's office I'm puffing by the time I make it to the top There's no secretary sitting at the desk in the little front room Hello I say to the emptiness Back here dear comes a loud and raspy voice There's a desk with a window behind it and bookshelves on either side which are stacked to the ceiling with scripts and old playbills The titles are written in Sharpie on the edge of the pages so they can be read when stacked face to face and the block print is bold but shaky,What are the stacked objects at Barney Sparks' office?,A. Scripts,B. Paychecks,C. Menus,D. Photos,A. Scripts,no,9.16875,,,,,,,,,,,,,0,32,32,32,,,,,,,,,1241.357654749998,,,,,,,,,,,,1242.0347777499992,1242.0506798746685,1242.0497424999994,1251.2160840830038,1251.2199591669996,1251.230143875,1251.433741957997,1251.433741957997,1254.094472292003,1254.7208384170008,7.408333333333333,2.839912124996772,1,[0.6357998330058763],[0.6358022499989602],,,,,,,,,,,,,,1254.7213130829987,1260.151544332999,0,,,1,5.423454000003403,5.423456750002515,0,,,0,,,,,,,,,,,1241.349804999998,1241.357654749998,1241.357654749998,1241.357654749998,1242.0345929169998,1,[0.6842762910018791],[0.6842789160000393],,,,,,,,,,,,p_2,001,2024-03-08_14h54.33.724,speech_rate,2023.2.3,None,2024-03-08 14h54.48.712842 -0800,
,Someday_8_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_007_of_116_1.wav,And one accomplishment a year wasn't exactly what I had in mind Still wedged halfway beneath the bed it takes all my strength to push a barely used roller blade out of the way At this point I'm just sweeping my arm back and forth making the same movement under my bed as I would if making a snow angel only the accumulated junk is a lot harder to move I give up for a moment resting my cheek against the cool wooden floor with a sigh Do you have any idea how few actors make it people always say,What does the narrator push out of the way?,A. Roller blades,B. Snow angel drawings,C. Junk that's hard to move,D. Cool wooden floor,A. Roller blades,yes,10.9425,,,,,,,,,,,,,0,33,33,33,0,0,0,0,0,0,0,0,1276.6607557919997,,,,,,,,,,,,1261.1819319170027,1261.19456824967,1261.198517500001,1272.144964500003,1272.146703958002,1272.1686069170028,1272.3806895829985,1272.3806895829985,1274.6929332919972,1275.4502277920037,9.850000000000001,2.497179292004148,1,[0.7693283330008853],[0.7693309159949422],,,,,,,,,,1276.6359867920037,1276.6607557919997,1291.645359000002,"her room is messy, there's roller blades, how few actors actually make it people always say",,,,,,,,,,,,,,,,,,,,,,,1260.1519823749986,1260.1582842080024,1260.1582842080024,1260.1582842080024,1261.1817049579986,1,[1.028221708998899],[1.028227208997123],1275.4507638330033,1275.4596081249983,1275.4596081249983,1275.4596081249983,1276.6352110829976,1,[1.1836890000049607],[1.1836917500040727],0,,,p_2,001,2024-03-08_14h54.33.724,speech_rate,2023.2.3,None,2024-03-08 14h54.48.712842 -0800,
,Someday_8_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_007_of_116_1.wav,And one accomplishment a year wasn't exactly what I had in mind Still wedged halfway beneath the bed it takes all my strength to push a barely used roller blade out of the way At this point I'm just sweeping my arm back and forth making the same movement under my bed as I would if making a snow angel only the accumulated junk is a lot harder to move I give up for a moment resting my cheek against the cool wooden floor with a sigh Do you have any idea how few actors make it people always say,What does the narrator push out of the way?,A. Roller blades,B. Snow angel drawings,C. Junk that's hard to move,D. Cool wooden floor,A. Roller blades,yes,10.9425,,,,,,,,,,,,,0,33,33,33,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,001,2024-03-08_14h54.33.724,speech_rate,2023.2.3,None,2024-03-08 14h54.48.712842 -0800,
,Someday_8_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_007_of_116_1.wav,And one accomplishment a year wasn't exactly what I had in mind Still wedged halfway beneath the bed it takes all my strength to push a barely used roller blade out of the way At this point I'm just sweeping my arm back and forth making the same movement under my bed as I would if making a snow angel only the accumulated junk is a lot harder to move I give up for a moment resting my cheek against the cool wooden floor with a sigh Do you have any idea how few actors make it people always say,What does the narrator push out of the way?,A. Roller blades,B. Snow angel drawings,C. Junk that's hard to move,D. Cool wooden floor,A. Roller blades,yes,10.9425,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1291.6455451669972,1294.2194357920016,1,2.5649812080009724,2.5649837910023052,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,001,2024-03-08_14h54.33.724,speech_rate,2023.2.3,None,2024-03-08 14h54.48.712842 -0800,
,Someday_123_condition-3-5x.wav,Someday__Someday__Maybe__Unabridged___File_054_of_116_3.wav,I'll admit it's sort of a sick relationship to have with someone who is hardly in your life Lisa doesn't come on until noon and I'm regularly sleeping until then now because there's no reason to get up any earlier Jane is treating it as a big deal as if there's something really wrong with me She calls me from work every day just to make sure I get up I'm worried about you You're depressed I'm fine My roommate Francis Farmer Jane says melodramatically I'm a sensitive creative type I'm going through something,Why does Jane call the narrator character every day?,A. To share gossip,B. To check if the main character is awake,C. To discuss their favorite TV shows,D. To offer emotional support,B. To check if the main character is awake,yes,9.425,,,,,,,,,,,,,0,34,34,34,0,0,0,0,0,0,0,0,1310.1959587079982,,,,,,,,,,,,1295.0357715420032,1295.0517539586692,1295.049268249997,1304.4801608330017,1304.4819233329981,1304.4931535420037,1304.7302778750018,1304.7302778750018,1306.122262249999,1309.073706957999,8.391666666666666,3.8882520840052166,1,[2.9605620829970576],[2.9605643749964656],,,,,,,,,,1310.1709489170025,1310.1959587079982,1325.180664917003,"somone thinks she's depressed, she says shes a cretive type, she's going throguh something, someone's worrie",,,,,,,,,,,,,,,,,,,,,,,1294.2198876249968,1294.227398832998,1294.227398832998,1294.227398832998,1295.0355919170033,1,[0.8143421250060783],[0.814344667000114],1309.0741843330034,1309.0802408750023,1309.0802408750023,1309.0802408750023,1310.170282500003,1,[1.0953280419998919],[1.0953307500021765],0,,,p_2,001,2024-03-08_14h54.33.724,speech_rate,2023.2.3,None,2024-03-08 14h54.48.712842 -0800,
,Someday_123_condition-3-5x.wav,Someday__Someday__Maybe__Unabridged___File_054_of_116_3.wav,I'll admit it's sort of a sick relationship to have with someone who is hardly in your life Lisa doesn't come on until noon and I'm regularly sleeping until then now because there's no reason to get up any earlier Jane is treating it as a big deal as if there's something really wrong with me She calls me from work every day just to make sure I get up I'm worried about you You're depressed I'm fine My roommate Francis Farmer Jane says melodramatically I'm a sensitive creative type I'm going through something,Why does Jane call the narrator character every day?,A. To share gossip,B. To check if the main character is awake,C. To discuss their favorite TV shows,D. To offer emotional support,B. To check if the main character is awake,yes,9.425,,,,,,,,,,,,,0,34,34,34,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,001,2024-03-08_14h54.33.724,speech_rate,2023.2.3,None,2024-03-08 14h54.48.712842 -0800,
,Someday_123_condition-3-5x.wav,Someday__Someday__Maybe__Unabridged___File_054_of_116_3.wav,I'll admit it's sort of a sick relationship to have with someone who is hardly in your life Lisa doesn't come on until noon and I'm regularly sleeping until then now because there's no reason to get up any earlier Jane is treating it as a big deal as if there's something really wrong with me She calls me from work every day just to make sure I get up I'm worried about you You're depressed I'm fine My roommate Francis Farmer Jane says melodramatically I'm a sensitive creative type I'm going through something,Why does Jane call the narrator character every day?,A. To share gossip,B. To check if the main character is awake,C. To discuss their favorite TV shows,D. To offer emotional support,B. To check if the main character is awake,yes,9.425,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.180849999997,1329.2671192080015,0,,,0,,,0,,,1,4.077203583001392,4.077206540998304,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,001,2024-03-08_14h54.33.724,speech_rate,2023.2.3,None,2024-03-08 14h54.48.712842 -0800,
,Someday_3_condition-2-5x.wav,Someday__Someday__Maybe__Unabridged___File_005_of_116_1.wav,I suppose I did but I'm still too groggy to focus on the details Normally I would have asked our other roommate my best friend Jane but she's been working nights as a PA on that new Russell Blakely movie Since Dan moved into the bedroom downstairs a few months ago I haven't noticed much about him except how unnecessarily tall he is how many hours he spends writing at the computer and the intense fear he seems to have about coming upon either of us when we're not decent Dan come in You're decent,What is the main reason the narrator doesn't ask their roommate Jane for help?,A. Jane is too busy working,B. Jane is not a good friend,C. The narrator doesn't trust Jane,D. The narrator prefers not to tak to anyone,A. Jane is too busy working,yes,12.980625,,,,,,,,,,,,,0,35,35,35,0,0,0,0,0,0,0,0,1347.2330093749988,,,,,,,,,,,,1329.9541445830037,1329.9701035836663,1329.9743920830006,1342.9547024580024,1342.9551086249994,1342.965260375,1343.2025477499992,1343.2025477499992,1345.3321524999992,1346.2367897500008,10,2.3423866250013816,1,[0.9141320829949109],[0.9141344579984434],,,,,,,,,,1347.223554832999,1347.2330093749988,1362.2202130000005,"dan is very tall, he's scared of coming in when the girls are indeecent, he's a new room mate, he writes alo",,,,,,,,,,,,,,,1362.2397162920024,,,,,,,,1329.2676253750033,1329.280707124999,1329.280707124999,1329.280707124999,1329.9539697919972,1,[0.6858697919960832],[0.6858732089967816],1346.2373169999992,1346.247290291998,1346.247290291998,1346.247290291998,1347.2227827919996,1,[0.9846908749968861],[0.9846937499969499],0,,,p_2,001,2024-03-08_14h54.33.724,speech_rate,2023.2.3,None,2024-03-08 14h54.48.712842 -0800,
,Someday_3_condition-2-5x.wav,Someday__Someday__Maybe__Unabridged___File_005_of_116_1.wav,I suppose I did but I'm still too groggy to focus on the details Normally I would have asked our other roommate my best friend Jane but she's been working nights as a PA on that new Russell Blakely movie Since Dan moved into the bedroom downstairs a few months ago I haven't noticed much about him except how unnecessarily tall he is how many hours he spends writing at the computer and the intense fear he seems to have about coming upon either of us when we're not decent Dan come in You're decent,What is the main reason the narrator doesn't ask their roommate Jane for help?,A. Jane is too busy working,B. Jane is not a good friend,C. The narrator doesn't trust Jane,D. The narrator prefers not to tak to anyone,A. Jane is too busy working,yes,12.980625,,,,,,,,,,,,,0,35,35,35,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,001,2024-03-08_14h54.33.724,speech_rate,2023.2.3,None,2024-03-08 14h54.48.712842 -0800,
,Someday_3_condition-2-5x.wav,Someday__Someday__Maybe__Unabridged___File_005_of_116_1.wav,I suppose I did but I'm still too groggy to focus on the details Normally I would have asked our other roommate my best friend Jane but she's been working nights as a PA on that new Russell Blakely movie Since Dan moved into the bedroom downstairs a few months ago I haven't noticed much about him except how unnecessarily tall he is how many hours he spends writing at the computer and the intense fear he seems to have about coming upon either of us when we're not decent Dan come in You're decent,What is the main reason the narrator doesn't ask their roommate Jane for help?,A. Jane is too busy working,B. Jane is not a good friend,C. The narrator doesn't trust Jane,D. The narrator prefers not to tak to anyone,A. Jane is too busy working,yes,12.980625,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1362.2205272920037,1366.569702875,1,4.339232499994978,4.339235332998214,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,001,2024-03-08_14h54.33.724,speech_rate,2023.2.3,None,2024-03-08 14h54.48.712842 -0800,
,Someday_27_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_016_of_116_0.wav,And maybe we'll go out sometime and maybe we'll fall in love and someday we'll happen to be walking down this very street and he'll say remember that day when we accidentally ran into each other here But none of that can happen if he walks by me on the street today I make my way across 45th Street and hover near a trash can digging in my bag as if I'm looking for something I need to throw out waiting for his light to change Finally I can see him start to walk across the street I look away so he doesn't see me staring at him and when I glance up again I've lost him in the crowd,What is the narrator's hope regarding the person she encounters on the street?,A. To avoid meeting them,B. To have a chance encounter,C. To never see them again,D. To get their phone number,B. To have a chance encounter,no,7.39,,,,,,,,,,,,,0,36,36,36,,,,,,,,,1366.5827559169993,,,,,,,,,,,,1367.3233610000025,1367.3393275836681,1367.336882208001,1374.7339587919996,1374.7345134999996,1374.745699332998,1374.9819466670015,1374.9819466670015,1377.3216021249973,1378.027871792001,5.05,2.5513419169947156,1,[0.7157463750045281],[0.7157488750017365],,,,,,,,,,,,,,1378.028364208003,1397.5923389579984,1,19.555659208002908,19.55566216599982,0,,,0,,,0,,,,,,,,,,,1366.5702891249966,1366.5827559169993,1366.5827559169993,1366.5827559169993,1367.323161207998,1,[0.7511293330026092],[0.7511320830017212],,,,,,,,,,,,p_2,001,2024-03-08_14h54.33.724,speech_rate,2023.2.3,None,2024-03-08 14h54.48.712842 -0800,
,Someday_98_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_044_of_116_0.wav,Yes Laughing girl has no lines She just laughs She just so there's no scene Nope She's a girl She laughs They want a funny laugher That's it Take a seat They'll be with you in a minute I squeeze onto the lumpy sofa next to a skinny brunette wearing high heeled black boots and funky glasses I should wear high heeled boots instead of Doc Martens I think to myself as I break into a nervous sweat I should get some funky glasses I should have a funny laugh,What is the role that the narrator is auditioning for?,A. A dramatic lead,B. A character with no lines,C. A comedy writer,D. A serious actress,B. A character with no lines,no,14.58,,,,,,,,,,,,,0,37,37,37,,,,,,,,,1397.5994888330024,,,,,,,,,,,,1398.5102571669995,1398.5262489586642,1398.5290108749978,1413.1197422080004,1413.121675208,1413.1326899999985,1413.3381067919981,1413.3381067919981,1415.1195090830006,1415.613444458002,10,1.9623410839994904,1,[0.5037710839969805],[0.5037733339995611],,,,,,,,,,,,,,1415.6138419999988,1421.7605289999992,0,,,1,6.13910962499358,6.139112166994892,0,,,0,,,,,,,,,,,1397.5927666670032,1397.5994888330024,1397.5994888330024,1397.5994888330024,1398.5100781669971,1,[0.9159505420029745],[0.9159532080011559],,,,,,,,,,,,p_2,001,2024-03-08_14h54.33.724,speech_rate,2023.2.3,None,2024-03-08 14h54.48.712842 -0800,
