index,wav_file,old_name,segment_text,question,C1,C2,C3,C4,C_correct,summary,duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,sum_true.thisRepN,sum_true.thisTrialN,sum_true.thisN,sum_true.thisIndex,dummy_loop.thisRepN,dummy_loop.thisTrialN,dummy_loop.thisN,dummy_loop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,sum_true_exp.thisRepN,sum_true_exp.thisTrialN,sum_true_exp.thisN,sum_true_exp.thisIndex,dummy_loop_exp.thisRepN,dummy_loop_exp.thisTrialN,dummy_loop_exp.thisN,dummy_loop_exp.thisIndex,thisRow.t,notes,Instructions.started,Instructions.stopped,Start_Segment_Train.started,Play_train.started,Trial_counter_train.started,text_5.started,Start_Segment_Train.stopped,Play_train.numClicks,Play_train.timesOn,Play_train.timesOff,Training_Segment.started,Experimen_audio.started,polygon.started,polygon.stopped,Training_Segment.stopped,Rating.started,slider.started,text_3.started,button_2.started,Rating.stopped,slider.response,slider.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,Start_Summary.started,text_2.started,Start_Summary.stopped,summary_button.numClicks,summary_button.timesOn,summary_button.timesOff,skip_button.numClicks,skip_button.timesOn,skip_button.timesOff,Summary.started,textbox.started,Summary.stopped,textbox.text,Multiple_Choice_2.started,Multiple_Choice_2.stopped,A.numClicks,A.timesOn,A.timesOff,B.numClicks,B.timesOn,B.timesOff,C.numClicks,C.timesOn,C.timesOff,D.numClicks,D.timesOn,D.timesOff,textbox.stopped,Start_Exp.started,Start_exp.started,Start.started,Start_Exp.stopped,Start.numClicks,Start.timesOn,Start.timesOff,Start_Segment.started,Play.started,Trial_counter.started,text_6.started,Start_Segment.stopped,Play.numClicks,Play.timesOn,Play.timesOff,Start_Sum_Exp.started,text_4.started,summary_button_exp.started,skip_button_exp.started,Start_Sum_Exp.stopped,summary_button_exp.numClicks,summary_button_exp.timesOn,summary_button_exp.timesOff,skip_button_exp.numClicks,skip_button_exp.timesOn,skip_button_exp.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,Someday_18_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_011_of_116_1.wav,The D train between Brooklyn and Manhattan is one of my favorite lines because at one the train emerges from underground and goes high over the river along the Manhattan Bridge Sometimes I put on my headphones and listen to music Sometimes I do the New York Times crossword puzzle And sometimes I read But no matter what else I'm doing I consider it very bad luck if I forget to look up as the train crosses over the East River even just for a second before it goes back underground It's just a superstition,Why does the narrator always look up when the D train crosses the East River?,A. To enjoy the view,B. To avoid bad luck,C. To read the subway signs,D. To see if it's raining,B. To avoid bad luck,yes,7.0225,,,,,,,,,,,,,0,41,41,41,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_5,001,2024-03-14_13h28.19.914,speech_rate,2023.2.3,None,2024-03-14 13h33.41.686296 -0700,
,Someday_18_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_011_of_116_1.wav,The D train between Brooklyn and Manhattan is one of my favorite lines because at one the train emerges from underground and goes high over the river along the Manhattan Bridge Sometimes I put on my headphones and listen to music Sometimes I do the New York Times crossword puzzle And sometimes I read But no matter what else I'm doing I consider it very bad luck if I forget to look up as the train crosses over the East River even just for a second before it goes back underground It's just a superstition,Why does the narrator always look up when the D train crosses the East River?,A. To enjoy the view,B. To avoid bad luck,C. To read the subway signs,D. To see if it's raining,B. To avoid bad luck,yes,7.0225,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479.15725725,1488.6168805420002,0,,,0,,,0,,,1,9.450398583000151,9.450402166000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_5,001,2024-03-14_13h28.19.914,speech_rate,2023.2.3,None,2024-03-14 13h33.41.686296 -0700,
,Someday_81_condition-3-5x.wav,Someday__Someday__Maybe__Unabridged___File_037_of_116_2.wav,He's looking for meaning in his life and his art Oh is that all Yep Just the plain old everyday quest for the meaning of life A beautiful actress wearing glasses says something to the director played by Marcello Mastriani Her mouth keeps moving even after her voice has stopped The sink seems off It was the style of Italian filmmakers of the day to dub all the dialogue in later Dan explains eyes still pinned to the screen,What was the style of Italian filmmakers?,A. Dubbing all the dialogue later,B. Using a lot of jump cuts,C. Prioritizing cheap productions,D. Casting tall leads,A. Dubbing all the dialogue later,yes,9.446875,,,,,,,,,,,,,0,42,42,42,0,0,0,0,0,0,0,0,1502.775290125,,,,,,,,,,,,1489.0971843749999,1489.1131841246668,1489.1117060830002,1498.55767625,1498.562560625,1498.5838493750002,1498.821013833,1498.821013833,1500.8232027079998,1501.2987051670002,4.366666666666667,2.2124726250003732,1,[0.4870400410000002],[0.4870424579999053],,,,,,,,,,1502.765887083,1502.775290125,1517.7593648749998,stylist dan explains eyes still pinned to the screen. meaning. what? he was a stylist,,,,,,,,,,,,,,,1517.779232167,,,,,,,,1488.617427833,1488.625565833,1488.625565833,1488.625565833,1489.0970078330001,1,[0.4777049580002313],[0.47770758300021043],1501.299223375,1501.3056862920002,1501.3056862920002,1501.3056862920002,1502.7651473750002,1,[1.4650945419998607],[1.4650969169997552],0,,,p_5,001,2024-03-14_13h28.19.914,speech_rate,2023.2.3,None,2024-03-14 13h33.41.686296 -0700,
,Someday_81_condition-3-5x.wav,Someday__Someday__Maybe__Unabridged___File_037_of_116_2.wav,He's looking for meaning in his life and his art Oh is that all Yep Just the plain old everyday quest for the meaning of life A beautiful actress wearing glasses says something to the director played by Marcello Mastriani Her mouth keeps moving even after her voice has stopped The sink seems off It was the style of Italian filmmakers of the day to dub all the dialogue in later Dan explains eyes still pinned to the screen,What was the style of Italian filmmakers?,A. Dubbing all the dialogue later,B. Using a lot of jump cuts,C. Prioritizing cheap productions,D. Casting tall leads,A. Dubbing all the dialogue later,yes,9.446875,,,,,,,,,,,,,0,42,42,42,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_5,001,2024-03-14_13h28.19.914,speech_rate,2023.2.3,None,2024-03-14 13h33.41.686296 -0700,
,Someday_81_condition-3-5x.wav,Someday__Someday__Maybe__Unabridged___File_037_of_116_2.wav,He's looking for meaning in his life and his art Oh is that all Yep Just the plain old everyday quest for the meaning of life A beautiful actress wearing glasses says something to the director played by Marcello Mastriani Her mouth keeps moving even after her voice has stopped The sink seems off It was the style of Italian filmmakers of the day to dub all the dialogue in later Dan explains eyes still pinned to the screen,What was the style of Italian filmmakers?,A. Dubbing all the dialogue later,B. Using a lot of jump cuts,C. Prioritizing cheap productions,D. Casting tall leads,A. Dubbing all the dialogue later,yes,9.446875,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517.7595879169999,1522.825840042,0,,,0,,,0,,,1,5.056058291000227,5.056061291000333,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_5,001,2024-03-14_13h28.19.914,speech_rate,2023.2.3,None,2024-03-14 13h33.41.686296 -0700,
,Someday_98_condition.wav,Someday__Someday__Maybe__Unabridged___File_044_of_116_0.wav,Yes Laughing girl has no lines She just laughs She just so there's no scene Nope She's a girl She laughs They want a funny laugher That's it Take a seat They'll be with you in a minute I squeeze onto the lumpy sofa next to a skinny brunette wearing high heeled black boots and funky glasses I should wear high heeled boots instead of Doc Martens I think to myself as I break into a nervous sweat I should get some funky glasses I should have a funny laugh,What is the role that the narrator is auditioning for?,A. A dramatic lead,B. A character with no lines,C. A comedy writer,D. A serious actress,B. A character with no lines,no,29.11,,,,,,,,,,,,,0,43,43,43,,,,,,,,,1522.832853542,,,,,,,,,,,,1523.3986515000001,1523.4312715833335,1523.429987292,1552.534033458,1552.5457345,1552.5670329580003,1552.8095885829998,1552.8095885829998,1555.3594549580002,1555.8498285,10,2.764926542000012,1,[0.5032325000001947],[0.5032348750000892],,,,,,,,,,,,,,1555.850259292,1561.2188354579998,0,,,1,5.360863542000061,5.360866333000104,0,,,0,,,,,,,,,,,1522.8263577920002,1522.832853542,1522.832853542,1522.832853542,1523.3984742920002,1,[0.5705800000000636],[0.5705826250000428],,,,,,,,,,,,p_5,001,2024-03-14_13h28.19.914,speech_rate,2023.2.3,None,2024-03-14 13h33.41.686296 -0700,
,Someday_71_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_033_of_116_5.wav,Mavis Alicia Carol I say to myself Mavis Alicia Carol Do you like to do this yourself I look up for my magazine to find Carol waving a strange metal object in front of my face I have no idea what it is or what it might be used for I'm sorry what is that Carol peers over her glasses at me in surprise You've never seen one of these before No But of course you have It's an eyelash curler I'm sure your mother has one,What is the object that the narrator has never seen before?,A. A cushion foundation,B. A colorful eyeliner,C. An eyelash curler,D. A brow gel,C. An eyelash curler,yes,11.205,,,,,,,,,,,,,0,44,44,44,0,0,0,0,0,0,0,0,1576.9798713330001,,,,,,,,,,,,1562.219938917,1562.2356664166666,1562.237448458,1573.445123208,1573.447656542,1573.4588681670002,1573.6641036669998,1573.6641036669998,1575.279387083,1575.783886958,7.35,1.7954228749999857,1,[0.5139780419999624],[0.5139803330002906],,,,,,,,,,1576.9705786250001,1576.9798713330001,1591.9635806249998,"mavis alicia. carol. you've never seen one of these before? of course you have, it's an eyelash curler, I'm sure you",,,,,,,,,,,,,,,1591.982005375,,,,,,,,1561.2193043329999,1561.226702208,1561.226702208,1561.226702208,1562.2197099579998,1,[0.9997499169999173],[0.9997524579998753],1575.7844865420002,1575.7940168330001,1575.7940168330001,1575.7940168330001,1576.9697552920002,1,[1.1844894159999058],[1.1844919999998638],0,,,p_5,001,2024-03-14_13h28.19.914,speech_rate,2023.2.3,None,2024-03-14 13h33.41.686296 -0700,
,Someday_71_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_033_of_116_5.wav,Mavis Alicia Carol I say to myself Mavis Alicia Carol Do you like to do this yourself I look up for my magazine to find Carol waving a strange metal object in front of my face I have no idea what it is or what it might be used for I'm sorry what is that Carol peers over her glasses at me in surprise You've never seen one of these before No But of course you have It's an eyelash curler I'm sure your mother has one,What is the object that the narrator has never seen before?,A. A cushion foundation,B. A colorful eyeliner,C. An eyelash curler,D. A brow gel,C. An eyelash curler,yes,11.205,,,,,,,,,,,,,0,44,44,44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_5,001,2024-03-14_13h28.19.914,speech_rate,2023.2.3,None,2024-03-14 13h33.41.686296 -0700,
,Someday_71_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_033_of_116_5.wav,Mavis Alicia Carol I say to myself Mavis Alicia Carol Do you like to do this yourself I look up for my magazine to find Carol waving a strange metal object in front of my face I have no idea what it is or what it might be used for I'm sorry what is that Carol peers over her glasses at me in surprise You've never seen one of these before No But of course you have It's an eyelash curler I'm sure your mother has one,What is the object that the narrator has never seen before?,A. A cushion foundation,B. A colorful eyeliner,C. An eyelash curler,D. A brow gel,C. An eyelash curler,yes,11.205,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1591.9638157079999,1596.3803364579999,0,,,0,,,1,4.407978791000005,4.407981749999635,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_5,001,2024-03-14_13h28.19.914,speech_rate,2023.2.3,None,2024-03-14 13h33.41.686296 -0700,
,Someday_13_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_009_of_116_1.wav,After hanging up with my dad I think I hear Jane downstairs home from the set which means I might actually get something to eat before I get on the train I made it onto the actual wait list I call while coming down the stairs To see the famous nutritionist person Yes Also do I have a problem with cigarettes You seem to be doing just fine with them Jane says dumping a large brown bag onto the top of our never used oven with a thud She's wearing a trench coat we found at the Goodwill in Prospect Heights and her signature giant red vintage sunglasses,What is Jane's signature accessorize?,A. Red vintage sunglasses,B. A red trenchcoat,C. Red platform boots,D. A brown belt,A. Red vintage sunglasses,yes,7.5925,,,,,,,,,,,,,0,45,45,45,0,0,0,0,0,0,0,0,1609.431165333,,,,,,,,,,,,1597.368534583,1597.3840917086666,1597.3813145,1604.9802292919999,1604.9820747080003,1604.993296792,1605.229626708,1605.229626708,1607.064088833,1607.6915911249998,1,2.046072749999894,1,[0.6369921669997893],[0.6369944169996415],,,,,,,,,,1609.4218610419998,1609.431165333,1624.4154573750002,tights sunglasses you've seen thes,,,,,,,,,,,,,,,1624.4333784579999,,,,,,,,1596.38082425,1596.3954515,1596.3954515,1596.3954515,1597.3683298330002,1,[0.9859759579999263],[0.9859785829999055],1607.6920882079999,1607.6982708330002,1607.6982708330002,1607.6982708330002,1609.4211116669999,1,[1.7282145419999324],[1.7282170829998904],0,,,p_5,001,2024-03-14_13h28.19.914,speech_rate,2023.2.3,None,2024-03-14 13h33.41.686296 -0700,
,Someday_13_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_009_of_116_1.wav,After hanging up with my dad I think I hear Jane downstairs home from the set which means I might actually get something to eat before I get on the train I made it onto the actual wait list I call while coming down the stairs To see the famous nutritionist person Yes Also do I have a problem with cigarettes You seem to be doing just fine with them Jane says dumping a large brown bag onto the top of our never used oven with a thud She's wearing a trench coat we found at the Goodwill in Prospect Heights and her signature giant red vintage sunglasses,What is Jane's signature accessorize?,A. Red vintage sunglasses,B. A red trenchcoat,C. Red platform boots,D. A brown belt,A. Red vintage sunglasses,yes,7.5925,,,,,,,,,,,,,0,45,45,45,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_5,001,2024-03-14_13h28.19.914,speech_rate,2023.2.3,None,2024-03-14 13h33.41.686296 -0700,
,Someday_13_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_009_of_116_1.wav,After hanging up with my dad I think I hear Jane downstairs home from the set which means I might actually get something to eat before I get on the train I made it onto the actual wait list I call while coming down the stairs To see the famous nutritionist person Yes Also do I have a problem with cigarettes You seem to be doing just fine with them Jane says dumping a large brown bag onto the top of our never used oven with a thud She's wearing a trench coat we found at the Goodwill in Prospect Heights and her signature giant red vintage sunglasses,What is Jane's signature accessorize?,A. Red vintage sunglasses,B. A red trenchcoat,C. Red platform boots,D. A brown belt,A. Red vintage sunglasses,yes,7.5925,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624.415690542,1631.7256672080002,1,7.3014175420003085,7.301420167000288,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_5,001,2024-03-14_13h28.19.914,speech_rate,2023.2.3,None,2024-03-14 13h33.41.686296 -0700,
,Someday_89_condition.wav,Someday__Someday__Maybe__Unabridged___File_039_of_116_2.wav,Excuse me can you tell me what day of the week it is they'll say and laugh I'm leaning awkwardly against the wall near the door not sure what to do while I wait Maybe I should sit Plenty of people use sitting as a way to pass the time I look at the giant table and multitude of chairs Unless a bunch of people are going to join us this seems a strange room to choose for a meeting of two Yes I think I'll sit But I'm not sure which spot to choose I'm not totally sure I even want to sit yet,Why does the narrator feel uncertain about sitting in the room?,A. She is worried about her outfit,B. She doesn't know which chair to choose,C. She perefers to stand,D. She has somewhere else to be,B. She doesn't know which chair to choose,no,28.69,,,,,,,,,,,,,0,46,46,46,,,,,,,,,1631.733255833,,,,,,,,,,,,1634.0216230830001,1634.0541936663335,1634.052883625,1662.7502641249998,1662.752580667,1662.774333583,1663.011956583,1663.011956583,1664.5491712500002,1665.012609417,10,1.747402874999807,1,[0.4755726670000513],[0.47557512499997756],,,,,,,,,,,,,,1665.0130691670001,1668.5240975830002,0,,,1,3.5024393749999945,3.50244233300009,0,,,0,,,,,,,,,,,1631.726236375,1631.733255833,1631.733255833,1631.733255833,1634.021440333,1,[2.2934743330001766],[2.2934772079997856],,,,,,,,,,,,p_5,001,2024-03-14_13h28.19.914,speech_rate,2023.2.3,None,2024-03-14 13h33.41.686296 -0700,
,Someday_80_condition.wav,Someday__Someday__Maybe__Unabridged___File_037_of_116_1.wav,I'm happy someone's up happy not to come home to a darkened house after the long day I've had Very good he says looking impressed It's not that hard to recognize You must have rented it five times already this month I know he says smiling sheepishly I hope I'm not driving you guys crazy Jane was watching it for a while but gave up and went to sleep She said the last time she sat through the whole thing she dreamt she was eaten by her pillow It's almost over Want to watch the end with me,What did Jane see in her dream the last time she saw the movie?,A. That is was flying with a penguin,B. That she was sailing during a storm,C. That she was chased by a pirate,D. That she was eaten by her pillow,D. That she was eaten by her pillow,yes,29.32003125,,,,,,,,,,,,,0,47,47,47,0,0,0,0,0,0,0,0,1703.287415833,,,,,,,,,,,,1669.8743789169998,1669.9070149163335,1669.908726917,1699.225889792,1699.2279497499999,1699.249670708,1699.4553692499999,1699.4553692499999,1700.9618959580002,1701.809780917,9.891666666666666,1.687105542000154,1,[0.8571981669997513],[0.8572004999996352],,,,,,,,,,1703.277736292,1703.287415833,1718.2708753329998,jane said the last time she watched it she dreamed that she was eaten by her pillow it's almost over,,,,,,,,,,,,,,,1718.290640667,,,,,,,,1668.5245426249999,1668.5324825829998,1668.5324825829998,1668.5324825829998,1669.874199708,1,[1.3491706670001804],[1.3491732090001278],1701.8102706670002,1701.8172020000002,1701.8172020000002,1701.8172020000002,1703.276967375,1,[1.4658669170003122],[1.4658695830003126],0,,,p_5,001,2024-03-14_13h28.19.914,speech_rate,2023.2.3,None,2024-03-14 13h33.41.686296 -0700,
,Someday_80_condition.wav,Someday__Someday__Maybe__Unabridged___File_037_of_116_1.wav,I'm happy someone's up happy not to come home to a darkened house after the long day I've had Very good he says looking impressed It's not that hard to recognize You must have rented it five times already this month I know he says smiling sheepishly I hope I'm not driving you guys crazy Jane was watching it for a while but gave up and went to sleep She said the last time she sat through the whole thing she dreamt she was eaten by her pillow It's almost over Want to watch the end with me,What did Jane see in her dream the last time she saw the movie?,A. That is was flying with a penguin,B. That she was sailing during a storm,C. That she was chased by a pirate,D. That she was eaten by her pillow,D. That she was eaten by her pillow,yes,29.32003125,,,,,,,,,,,,,0,47,47,47,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_5,001,2024-03-14_13h28.19.914,speech_rate,2023.2.3,None,2024-03-14 13h33.41.686296 -0700,
,Someday_80_condition.wav,Someday__Someday__Maybe__Unabridged___File_037_of_116_1.wav,I'm happy someone's up happy not to come home to a darkened house after the long day I've had Very good he says looking impressed It's not that hard to recognize You must have rented it five times already this month I know he says smiling sheepishly I hope I'm not driving you guys crazy Jane was watching it for a while but gave up and went to sleep She said the last time she sat through the whole thing she dreamt she was eaten by her pillow It's almost over Want to watch the end with me,What did Jane see in her dream the last time she saw the movie?,A. That is was flying with a penguin,B. That she was sailing during a storm,C. That she was chased by a pirate,D. That she was eaten by her pillow,D. That she was eaten by her pillow,yes,29.32003125,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718.271133542,1722.63742675,0,,,0,,,0,,,1,4.356454624999969,4.356457667000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_5,001,2024-03-14_13h28.19.914,speech_rate,2023.2.3,None,2024-03-14 13h33.41.686296 -0700,
,Someday_45_condition.wav,Someday__Someday__Maybe__Unabridged___File_024_of_116_1.wav,She's one of my best friends in class but I wonder sometimes how she feels about having gone from the lead of a hit TV show to commercials which is mainly what she does now and not the kind where she's playing Dina Shannon formerly of the hit show There's Pierre but just a regular actor pretending to like one brand of orange juice over another Anything she says flicking an ash on the ground Um yeah actually I got two callbacks with agencies Yeah she says you only need one,"What show did Dina, the actress, used to lead?",A. Friends,B. There's Pierre,C. Cordelia Biscayne,D. The House of Mirth,B. There's Pierre,no,28.97003125,,,,,,,,,,,,,0,48,48,48,,,,,,,,,1722.64483375,,,,,,,,,,,,1723.3105824580002,1723.3432153753333,1723.341734917,1752.322014333,1752.3243027500002,1752.3459753329998,1752.5867645419999,1752.5867645419999,1754.605988417,1755.233390292,10,2.235475375000078,1,[0.6368337920002887],[0.6368359580001197],,,,,,,,,,,,,,1755.2338479999999,1757.246647167,0,,,1,2.005485458000294,2.0054881250002836,0,,,0,,,,,,,,,,,1722.6379697500001,1722.64483375,1722.64483375,1722.64483375,1723.310405833,1,[0.6708690420000494],[0.6708714999999756],,,,,,,,,,,,p_5,001,2024-03-14_13h28.19.914,speech_rate,2023.2.3,None,2024-03-14 13h33.41.686296 -0700,
,Someday_122_condition-2-5x.wav,Someday__Someday__Maybe__Unabridged___File_054_of_116_2.wav,When I first started watching it was just for a few minutes right after Lisa and before the first commercial break I was more fascinated than interested I would use the show as a kind of acting exercise challenging myself with the hokey dialogue saying the lines out loud to myself just to see if I could make the scenes feel more real than the actors on the show did I wondered if it was the actor's fault that the whole thing seemed so ridiculous or if there's truly nothing you can do to make it less phony given how phony it looks,How does the narrator approch the show?,A. As a truly fascinating show,B. As an acting practice,C. She never watches it,D. As a way to pass some quality time,B. As an acting practice,no,12.928125,,,,,,,,,,,,,0,49,49,49,,,,,,,,,1757.2535870000002,,,,,,,,,,,,1758.4792765000002,1758.4951492086668,1758.4973197079998,1771.4447075419998,1771.4256367080002,1771.436856792,1771.641637708,1771.641637708,1773.6829603750002,1774.1455246250002,6.583333333333333,2.2192159579999498,1,[0.47173120800016477],[0.4717335830000593],,,,,,,,,,,,,,1774.1459557080002,1784.2432827080002,0,,,1,10.089337541000077,10.089340291000099,0,,,0,,,,,,,,,,,1757.2470875,1757.2535870000002,1757.2535870000002,1757.2535870000002,1758.4790967080003,1,[1.230534875000103],[1.2305375410001034],,,,,,,,,,,,p_5,001,2024-03-14_13h28.19.914,speech_rate,2023.2.3,None,2024-03-14 13h33.41.686296 -0700,
,Someday_85_condition-2-5x.wav,Someday__Someday__Maybe__Unabridged___File_038_of_116_1.wav,He hands me a paper badge with my name printed on it and says Yes it's okay for me to go up The elevator empties out around the 20th floor so I quickly try to use the smoked mirror walls to check my face and hair and outfit I'm wearing my black stretchy turtleneck with my black wool mini skirt black tights and Doc Martens lace up boots And now I can see in the reflection in the elevator mirror that the skirt is too short I try to pull it down but then my sweater isn't long enough and if I pull the skirt down to where it looks better an inch of my stomach shows,What does the narrator realize about her outfit when she checks her reflection?,A. Her turtleneck is too tight,B. Her boots don't match,C. Her skirt is too short,D. Her hair is a mess,C. Her skirt is too short,no,13.15125,,,,,,,,,,,,,0,50,50,50,,,,,,,,,1784.2566323750002,,,,,,,,,,,,1784.847513958,1784.8634846666666,1784.8658568330002,1798.0247078749999,1798.0271037080001,1798.049353458,1798.26045575,1798.26045575,1800.8231257920002,1801.553356458,7.991666666666667,2.7477919590000965,1,[0.7407539579999138],[0.7407562500002314],,,,,,,,,,,,,,1801.553807542,1804.9662509579998,0,,,0,,,1,3.403849457999968,3.403851915999894,0,,,,,,,,,,,1784.2437746250002,1784.2566323750002,1784.2566323750002,1784.2566323750002,1784.8473373330003,1,[0.6030713330001163],[0.6030738750000637],,,,,,,,,,,,p_5,001,2024-03-14_13h28.19.914,speech_rate,2023.2.3,None,2024-03-14 13h33.41.686296 -0700,
,Someday_117_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_052_of_116_1.wav,Maybe bagels are my problem Although one bagel doesn't seem like a lot of food I decide I will finish the bagel but not eat anything the rest of the day Except maybe a salad for dinner or soup No soup has hidden stuff in it Yes I'm fairly certain soup is another food that seems innocent but is actually fattening Chicken broth that only has like seven calories Can I get chicken broth at the deli Where can I get chicken broth You don't need to change anything,What conclusion does the narrator reach about soup?,A. Soup is always low in calories,B. Soup is a hidden source of calories,C. Soup is the healthiest food option,D. Soup is not a good choice for dinner,B. Soup is a hidden source of calories,yes,6.78,,,,,,,,,,,,,0,51,51,51,0,0,0,0,0,0,0,0,1815.6766188750003,,,,,,,,,,,,1805.4482896670002,1805.4642130836667,1805.4598865000003,1812.2421408750001,1812.246690292,1812.2579301670003,1812.4624117920002,1812.4624117920002,1813.6941394169999,1814.6202493330002,1.2083333333333333,1.4111101660000713,1,[0.9354504999996607],[0.9354527909999888],,,,,,,,,,1815.667020417,1815.6766188750003,1830.6605372079998,salad soup calories it seems totally fine chicken broth she says salad soup!,,,,,,,,,,,,,,,1830.679996542,,,,,,,,1804.9667061670002,1804.973001292,1804.973001292,1804.973001292,1805.4481105,1,[0.47999650000019756],[0.4799991250001767],1814.6208075,1814.6266167500003,1814.6266167500003,1814.6266167500003,1815.6663134579999,1,[1.044681916999707],[1.0446843749996333],0,,,p_5,001,2024-03-14_13h28.19.914,speech_rate,2023.2.3,None,2024-03-14 13h33.41.686296 -0700,
,Someday_117_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_052_of_116_1.wav,Maybe bagels are my problem Although one bagel doesn't seem like a lot of food I decide I will finish the bagel but not eat anything the rest of the day Except maybe a salad for dinner or soup No soup has hidden stuff in it Yes I'm fairly certain soup is another food that seems innocent but is actually fattening Chicken broth that only has like seven calories Can I get chicken broth at the deli Where can I get chicken broth You don't need to change anything,What conclusion does the narrator reach about soup?,A. Soup is always low in calories,B. Soup is a hidden source of calories,C. Soup is the healthiest food option,D. Soup is not a good choice for dinner,B. Soup is a hidden source of calories,yes,6.78,,,,,,,,,,,,,0,51,51,51,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_5,001,2024-03-14_13h28.19.914,speech_rate,2023.2.3,None,2024-03-14 13h33.41.686296 -0700,
,Someday_117_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_052_of_116_1.wav,Maybe bagels are my problem Although one bagel doesn't seem like a lot of food I decide I will finish the bagel but not eat anything the rest of the day Except maybe a salad for dinner or soup No soup has hidden stuff in it Yes I'm fairly certain soup is another food that seems innocent but is actually fattening Chicken broth that only has like seven calories Can I get chicken broth at the deli Where can I get chicken broth You don't need to change anything,What conclusion does the narrator reach about soup?,A. Soup is always low in calories,B. Soup is a hidden source of calories,C. Soup is the healthiest food option,D. Soup is not a good choice for dinner,B. Soup is a hidden source of calories,yes,6.78,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830.660814208,1836.870050333,0,,,1,6.199332291999781,6.199335083999813,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_5,001,2024-03-14_13h28.19.914,speech_rate,2023.2.3,None,2024-03-14 13h33.41.686296 -0700,
